,data-object,img
144,"{'objId': 2833, 'developer': {'devId': 1458, 'shortName': 'МФ АЛЬТА', 'fullName': 'МНОГОПРОФИЛЬНАЯ ФИРМА АЛЬТА', 'groupName': 'АЛЬТА', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6974, 'devInn': '6671169790'}, 'rpdRegionCd': 66, 'objAddr': 'Екатеринбург, улица Прониной, строение 7', 'objCommercNm': 'Жилой комплекс Гринвуд', 'objFloorMin': 3, 'objFloorMax': 3, 'objElemLivingCnt': 0, 'objReady100PercDt': '2020-08-10', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.778, 'longitude': 60.6545, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000289', 'pdId': 5393, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/9aefb116-14af-458f-83d7-c728cce37d02
145,"{'objId': 5130, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 37, 'objFloorMax': 37, 'objElemLivingCnt': 578, 'objReady100PercDt': '2020-09-15', 'objSquareLiving': 23565.1, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8555, 'longitude': 60.5755, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/a6387fab-f368-4683-90b0-ba203b21cdfd
146,"{'objId': 4766, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Готвальда-III Интренационала', 'objCommercNm': 'Жилой комплекс ""Первый Николаевский"" (ЖК ""Первый Николаевский"")', 'objFloorMin': 18, 'objFloorMax': 18, 'objElemLivingCnt': 356, 'objReady100PercDt': '2018-11-02', 'objSquareLiving': 24175.33, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8547, 'longitude': 60.5766, 'complexShortName': 'Первый Николаевский', 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000041', 'pdId': 1398, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/ceb31bdd-7ea2-4e31-9fa7-ac7ad2a77558
147,"{'objId': 5131, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 2, 'objFloorMax': 2, 'objElemLivingCnt': 0, 'objReady100PercDt': '2020-09-15', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8556, 'longitude': 60.5755, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/e5803564-b21b-48cc-8226-2a5041d21ac1
148,"{'objId': 4767, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Готвальда-III Интренационала', 'objCommercNm': 'Жилой комплекс ""Первый Николаевский"" (ЖК ""Первый Николаевский"")', 'objFloorMin': 29, 'objFloorMax': 29, 'objElemLivingCnt': 475, 'objReady100PercDt': '2018-11-02', 'objSquareLiving': 29226.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8549, 'longitude': 60.5789, 'complexShortName': 'Первый Николаевский', 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000041', 'pdId': 1398, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/bec2f965-73e3-49ed-bea5-f2227cd65f65
149,"{'objId': 4768, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Готвальда-III Интренационала', 'objCommercNm': 'Жилой комплекс ""Первый Николаевский"" (ЖК ""Первый Николаевский"")', 'objFloorMin': 3, 'objFloorMax': 3, 'objElemLivingCnt': 0, 'objReady100PercDt': '2020-11-20', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.855, 'longitude': 60.5758, 'complexShortName': 'Первый Николаевский', 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000041', 'pdId': 1398, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/368e1a4c-4f16-4d4e-9d0c-0d72ed41e56f
150,"{'objId': 5132, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 37, 'objFloorMax': 37, 'objElemLivingCnt': 664, 'objReady100PercDt': '2022-07-15', 'objSquareLiving': 30440.9, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8553, 'longitude': 60.5764, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/72512a2a-96de-45e5-b5e1-8e05d7d1385d
151,"{'objId': 4769, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Готвальда-III Интренационала', 'objCommercNm': 'Жилой комплекс ""Первый Николаевский"" (ЖК ""Первый Николаевский"")', 'objFloorMin': 3, 'objFloorMax': 3, 'objElemLivingCnt': 0, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8545, 'longitude': 60.5753, 'complexShortName': 'Первый Николаевский', 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000041', 'pdId': 1398, 'buildType': 'Нежилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/bb71bc52-d927-4f29-bd6e-e246ebcc8ee8
152,"{'objId': 5133, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 2, 'objFloorMax': 2, 'objElemLivingCnt': 0, 'objReady100PercDt': '2022-07-15', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8556, 'longitude': 60.5765, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2a408c8f-796f-4a43-95e3-49b4d7d44c49
153,"{'objId': 5134, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 37, 'objFloorMax': 37, 'objElemLivingCnt': 516, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 24465.6, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8554, 'longitude': 60.5772, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/edb20bc5-3b33-4940-99b2-72afb19fa168
154,"{'objId': 5136, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 1, 'objFloorMax': 1, 'objElemLivingCnt': 0, 'objReady100PercDt': '2020-09-15', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8558, 'longitude': 60.5773, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/1849b9cd-4167-4901-a7b7-d75ad25a7219
155,"{'objId': 5135, 'developer': {'devId': 269, 'shortName': 'НОВЫЙ ЗАСТРОЙЩИК', 'fullName': 'НОВЫЙ ЗАСТРОЙЩИК', 'groupName': 'PRINZIP', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 6208, 'devInn': '6678080815'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица 3-го Интернационала, д. 1а', 'objCommercNm': 'Квартал ""Татлин""', 'objFloorMin': 1, 'objFloorMax': 1, 'objElemLivingCnt': 0, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 0.0, 'objCompensFundFlg': 1, 'objProblemFlg': 0, 'latitude': 56.8553, 'longitude': 60.5773, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000044', 'pdId': 10039, 'buildType': 'Нежилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/b68c51b2-664e-455c-b9b0-31399090bac3
156,"{'objId': 9751, 'developer': {'devId': 1930, 'shortName': 'НПП СТРОЙТЭК', 'fullName': 'НПП СТРОЙТЭК', 'groupName': 'Стройтэк', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 4647, 'devInn': '6660142370'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург', 'objCommercNm': 'Жилой комплекс ""Рио-1"", ЖК ""Рио-1"", дом №1', 'objFloorMin': 14, 'objFloorMax': 25, 'objElemLivingCnt': 492, 'objReady100PercDt': '2019-12-30', 'objSquareLiving': 23904.78, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7943, 'longitude': 60.4984, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000451', 'pdId': 20412, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/e958163b-3271-4d86-b7bc-db63d4b0df3a
157,"{'objId': 9753, 'developer': {'devId': 1930, 'shortName': 'НПП СТРОЙТЭК', 'fullName': 'НПП СТРОЙТЭК', 'groupName': 'Стройтэк', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 4647, 'devInn': '6660142370'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург', 'objCommercNm': 'Жилой комплекс ""Монблан""', 'objFloorMin': 25, 'objFloorMax': 25, 'objElemLivingCnt': 230, 'objReady100PercDt': '2019-12-10', 'objSquareLiving': 14951.26, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7897, 'longitude': 60.6181, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000452', 'pdId': 20413, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/37738e09-53d8-4a19-aca4-c4672d482206
158,"{'objId': 30296, 'developer': {'devId': 1930, 'shortName': 'НПП СТРОЙТЭК', 'fullName': 'НПП СТРОЙТЭК', 'groupName': 'Стройтэк', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 4647, 'devInn': '6660142370'}, 'rpdRegionCd': 66, 'objAddr': 'город Екатеринбург, улица Фрунзе-Цвиллинга, д. Б/н', 'objCommercNm': 'Жилой комплекс ""Счастье""', 'objFloorMin': 32, 'objFloorMax': 32, 'objElemLivingCnt': 301, 'objReady100PercDt': '2020-12-24', 'objSquareLiving': 16665.53, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8145, 'longitude': 60.624, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000702', 'pdId': 119190, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/7b8a4598-0bc5-4af8-924d-7106531073b8
159,"{'objId': 31874, 'developer': {'devId': 1930, 'shortName': 'НПП СТРОЙТЭК', 'fullName': 'НПП СТРОЙТЭК', 'groupName': 'Стройтэк', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 4647, 'devInn': '6660142370'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица в границах улиц Евгения Савкова-Хрустальногорской-Верхнеуфалейской-реки Патрушихи, №2 по ПЗУ, блок-секция 2.1, 2.2, 2.3, 2.4, 2.5', 'objCommercNm': 'Жилой комплекс ""Рио"" (2 этап)', 'objFloorMin': 15, 'objFloorMax': 24, 'objElemLivingCnt': 521, 'objReady100PercDt': '2020-12-28', 'objSquareLiving': 25648.57, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.838, 'longitude': 60.5974, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000728', 'pdId': 154490, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/49139e51-83dd-4253-994e-a47768e44a61
160,"{'objId': 9752, 'developer': {'devId': 1930, 'shortName': 'НПП СТРОЙТЭК', 'fullName': 'НПП СТРОЙТЭК', 'groupName': 'Стройтэк', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 4647, 'devInn': '6660142370'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, Улица Крестинского, строение 35а', 'objCommercNm': 'Жилой комплекс ""Монблан""', 'objFloorMin': 1, 'objFloorMax': 1, 'objElemLivingCnt': 0, 'objReady100PercDt': '2019-12-10', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7897, 'longitude': 60.618, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000452', 'pdId': 20413, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/dc8ce356-ba47-4a2f-8341-2924696ba51e
161,"{'objId': 16672, 'developer': {'devId': 2697, 'shortName': 'ОПТИМА', 'fullName': 'ОПТИМА', 'groupName': 'НКС-Девелопмент', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 8168, 'devInn': '6658461202'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Хохрякова, д. 63', 'objCommercNm': 'Жилой комплекс ""Тринити""', 'objFloorMin': 13, 'objFloorMax': 32, 'objElemLivingCnt': 230, 'objReady100PercDt': '2018-12-28', 'objSquareLiving': 19208.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8286, 'longitude': 60.5946, 'complexShortName': 'Тринити', 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000269', 'pdId': 33567, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/484ee3b5-bf84-42b3-b2bb-3cb1c9e4e627
